dataset_short_name,dataset_name,source_type,source_format,session_id,subject_id,session_date,recording_system,behavioral_context,extraction_success,n_files,file_extensions,recording_duration_s,n_units,n_spiketrains,n_spikes_total,raw_spike_events_total,sorted_units_mclust,sorted_unit_spikes_total_mclust,n_lfp_channels,n_electrodes,n_trials,n_event_objects,n_event_times_total,n_position_samples,sampling_rates_hz,brain_regions,unit_source,has_subject_metadata,has_session_metadata,has_session_date,has_recording_duration,has_spike_metadata,has_unit_metadata,has_sorted_unit_metadata,has_lfp_metadata,has_trial_metadata,has_event_metadata,has_position_metadata,has_sampling_rate_metadata,has_brain_region_metadata,has_standardized_format,has_openminds_candidate_metadata,error,species,sex,institution,experimenter,electrode_columns,unit_columns,file_size_mb,metadata_completeness_score,ephys_richness_score,behavior_richness_score,openminds_readiness_score,log_n_units,log_n_spikes_total,log_raw_spike_events_total,log_n_lfp_channels,log_n_electrodes,log_n_trials,log_n_event_times_total,metadata_profile_label,pca_1,pca_2,cluster
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,24116_2018-04-30,24116,2018-04-30,Axona,open field / navigation,True,124.0,.1; .2; .3; .4; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1702.0,4,4,0.0,32411.0,0.0,0.0,4.0,0.0,0,0.0,0.0,85100.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.6094379124341003,0.0,10.386284003580617,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1338459525935312,-2.458980877182544,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,24116_2018-05-02,24116,2018-05-02,Axona,open field / navigation,True,116.0,.1; .2; .3; .4; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1506.0,4,4,0.0,18053.0,0.0,0.0,4.0,0.0,0,0.0,0.0,75300.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.6094379124341003,0.0,9.8011225458581,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.124200793704706,-2.426805702662367,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,24116_2018-05-03,24116,2018-05-03,Axona,open field / navigation,True,103.0,.1; .2; .3; .4; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1383.0,4,4,0.0,13044.0,0.0,0.0,4.0,0.0,0,0.0,0.0,69160.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.6094379124341003,0.0,9.47616019757083,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.118844471204733,-2.4089376080866858,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,24116_2018-05-04,24116,2018-05-04,Axona,open field / navigation,True,103.0,.1; .2; .3; .4; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1321.0,4,4,0.0,9022.0,0.0,0.0,4.0,0.0,0,0.0,0.0,66050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.6094379124341003,0.0,9.107532151994501,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1127684113010288,-2.3886685497901725,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-04-29,25398,2019-04-29,Axona,open field / navigation,True,64.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1800.0,8,8,0.0,471561.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.063805867638905,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.233183419490413,-2.554747223506681,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-04-30,25398,2019-04-30,Axona,open field / navigation,True,61.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1475.0,8,8,0.0,346213.0,0.0,0.0,4.0,0.0,0,0.0,0.0,73750.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.75481235995918,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2280903098232352,-2.5377571775903087,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-01,25398,2019-05-01,Axona,open field / navigation,True,67.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1441.0,8,8,0.0,129195.0,0.0,0.0,4.0,0.0,0,0.0,0.0,72050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,11.769085910099054,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2118426774743414,-2.483556887850031,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-02,25398,2019-05-02,Axona,open field / navigation,True,62.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1381.0,8,8,0.0,541354.0,0.0,0.0,4.0,0.0,0,0.0,0.0,69050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.201830534865229,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2354584665366697,-2.562336526762198,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-03,25398,2019-05-03,Axona,open field / navigation,True,53.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1526.0,6,6,7824.0,354682.0,6.0,7824.0,4.0,0.0,0,0.0,0.0,76300.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.9459101490553132,8.965079015408355,12.778979711786807,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1159056978084803,-2.543807269184377,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-06,25398,2019-05-06,Axona,open field / navigation,True,66.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1718.0,8,8,0.0,348945.0,0.0,0.0,4.0,0.0,0,0.0,0.0,85900.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.762672461419289,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2282198671043316,-2.538189366233098,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-07,25398,2019-05-07,Axona,open field / navigation,True,62.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1801.0,8,8,0.0,567458.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.248923779031742,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2362346998592542,-2.564925954568459,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-08,25398,2019-05-08,Axona,open field / navigation,True,68.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,680267.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.43024211715539,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.239223352234732,-2.57489576562803,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-09,25398,2019-05-09,Axona,open field / navigation,True,78.0,.t64; .1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters,1754.0,8,8,0.0,588177.0,0.0,0.0,4.0,0.0,0,0.0,0.0,87700.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.284784902158416,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2368257952328878,-2.5668977828217767,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-10,25398,2019-05-10,Axona,open field / navigation,True,47.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,355757.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.782006003401293,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2285385399797222,-2.539252423410146,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-11,25398,2019-05-11,Axona,open field / navigation,True,47.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,487682.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.097420883596246,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2337374924999729,-2.556595549281819,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-14,25398,2019-05-14,Axona,open field / navigation,True,48.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1801.0,8,8,0.0,1211396.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,14.007284797052415,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2487346901053122,-2.606624528153742,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-15,25398,2019-05-15,Axona,open field / navigation,True,45.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .fd; .t64,1801.0,8,8,0.0,834801.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.634949849965734,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2425975297077518,-2.5861516454230493,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-05-16,25398,2019-05-16,Axona,open field / navigation,True,56.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1676.0,12,12,16079.0,1693132.0,12.0,16079.0,4.0,0.0,0,0.0,0.0,83800.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.5649493574615367,9.685331542732957,14.342091216801105,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1926610234423567,-2.574173366723004,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-21,25398,2019-06-21,Axona,open field / navigation,True,60.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1801.0,8,8,0.0,691190.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.446171475553879,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2394859142861498,-2.5757716433532316,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-24,25398,2019-06-24,Axona,open field / navigation,True,45.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,5,5,31356.0,1777609.0,5.0,31356.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.791759469228055,10.353192806623015,14.390780323414235,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1142179718820104,-2.643251821897121,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-25,25398,2019-06-25,Axona,open field / navigation,True,38.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,2,2,3152.0,2094788.0,2.0,3152.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0986122886681098,8.056109659545061,14.554963390275725,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.0746236481500007,-2.717388278758149,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-27,25398,2019-06-27,Axona,open field / navigation,True,45.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1741.0,8,8,0.0,1887752.0,0.0,0.0,4.0,0.0,0,0.0,0.0,87050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,14.450897790857894,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.256046719552799,-2.631016643025187,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-06-28,25398,2019-06-28,Axona,open field / navigation,True,47.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1618.0,8,8,0.0,788114.0,0.0,0.0,4.0,0.0,0,0.0,0.0,80900.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.577399297278237,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.241648929594937,-2.5829872212252214,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-02,25398,2019-07-02,Axona,open field / navigation,True,46.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1381.0,6,6,2070.0,1144116.0,6.0,2070.0,4.0,0.0,0,0.0,0.0,69050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.9459101490553132,7.635786861395585,13.950143718419653,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.148403316788026,-2.610766042708301,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-03,25398,2019-07-03,Axona,open field / navigation,True,44.0,.1; .2; .3; .4; .5; .6; .7; .8; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,9,9,16780.0,640425.0,9.0,16780.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.302585092994046,9.728002573001161,13.369888858905789,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.1515718900511538,-2.5436030161731753,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-04,25398,2019-07-04,Axona,open field / navigation,True,29.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1174.0,1,1,976.0,220312.0,1.0,976.0,4.0,0.0,0,0.0,0.0,58700.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,0.6931471805599453,6.884486652042782,12.302804541489696,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.0110493406904373,-2.63130758421316,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-30,25398,2019-07-30,Axona,open field / navigation,True,15.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set,871.0,8,8,0.0,272400.0,0.0,0.0,4.0,0.0,0,0.0,0.0,43550.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.51503052432271,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2241380093549692,-2.5245727439497223,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-07-31,25398,2019-07-31,Axona,open field / navigation,True,38.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1801.0,2,2,4377.0,1497936.0,2.0,4377.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,MClust sorted units,True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,1.0986122886681098,8.384347278082808,14.219599386100153,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.0658380652297186,-2.698315578155952,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-01,25398,2019-08-01,Axona,open field / navigation,True,79.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .clusters; .t64; .fd,1800.0,8,8,0.0,426375.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90000.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.963076865071466,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.231523113225101,-2.5492086269465717,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-02,25398,2019-08-02,Axona,open field / navigation,True,72.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,435530.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.984321255290132,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.231873282424475,-2.5503767523482694,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-07,25398,2019-08-07,Axona,open field / navigation,True,64.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,474274.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,13.069542601220746,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.233277977507127,-2.5550626585062615,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-08,25398,2019-08-08,Axona,open field / navigation,True,73.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1801.0,8,8,0.0,398839.0,0.0,0.0,4.0,0.0,0,0.0,0.0,90050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.896315612942729,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2304226940571934,-2.545537751310319,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-09,25398,2019-08-09,Axona,open field / navigation,True,67.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1397.0,8,8,0.0,208740.0,0.0,0.0,4.0,0.0,0,0.0,0.0,69850.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.248849528011222,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.2197505741117078,-2.5099367492216857,0
openfield_ca1,d-40faae41-7e72-4c3c-9abf-91dea149158d,openfield,Axona/Neuralynx/MClust/OptiTrack,25398_2019-08-13,25398,2019-08-13,Axona,open field / navigation,True,71.0,.1; .2; .3; .4; .5; .6; .7; .8; .csv; .eeg; .eeg2; .eeg3; .eeg4; .pos; .set; .fd; .clusters; .t64,1621.0,8,8,0.0,248082.0,0.0,0.0,4.0,0.0,0,0.0,0.0,81050.0,250.0,,"Axona spike channels, not sorted units",True,True,True,True,True,True,True,True,False,False,True,True,False,False,True,,,,,,,,0.0,0.7272727272727273,0.8333333333333334,0.3333333333333333,0.6666666666666666,2.1972245773362196,0.0,12.421518646574478,1.6094379124341003,0.0,0.0,0.0,navigation/open-field ephys profile,-1.222596662249874,-2.5194309818829423,0
