dataset_short_name,session_id,subject_id,session_date,behavioral_context,recording_system,brain_regions,recommended_analysis_type,recording_profile_group,can_do_spike_analysis,can_do_lfp_analysis,can_do_behavior_analysis,can_do_position_analysis,can_do_spike_behavior_analysis,can_do_spike_position_analysis,can_do_lfp_behavior_analysis,can_do_cross_dataset_comparison,best_unit_count,best_spike_count,best_behavior_count,n_lfp_channels,n_electrodes,n_trials,n_event_times_total,n_position_samples,recording_duration_s,spikes_per_unit,units_per_minute,spikes_per_minute,trials_per_minute,events_per_trial,lfp_channels_per_unit,electrodes_per_unit,cross_dataset_reuse_score,data_analysis_potential_score
nwb_ca1,27284_2021-Jun-16_08-24-12,27284_Douglas,2021-06-16,sleep,neuropixels_1_18408403091; neuropixels_2_19122509121,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2537.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027197477335435,0.9090909090909092,0.6666666666666666
nwb_ca1,27284_2021-Jun-16_14-33-11,27284_Douglas,2021-06-16,OF tall walls,neuropixels_1_18408403091; neuropixels_2_19122509121,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2772.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277056277056277,0.9090909090909092,0.6666666666666666
nwb_ca1,27284_2021-Jun-17_15-01-36,27284_Douglas,2021-06-17,OF and obj,neuropixels_1_18408403091; neuropixels_2_19122509121,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1639.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4685784014643075,0.9090909090909092,0.6666666666666666
nwb_ca1,27284_2021-Jun-18_11-01-41,27284_Douglas,2021-06-18,open field and objA of WWW,neuropixels_1_18408403091; neuropixels_2_19122509121,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1226.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264274061990212,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jul-01_08-10-45,27285_Elm,2021-07-01,"sleep, sequence task",neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,8703.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323681489141675,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jul-01_12-33-30,27285_Elm,2021-07-01,"seq2, comparison probes",neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,8703.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1323681489141675,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jul-01_13-26-22,27285_Elm,2021-07-01,"open field, WHAT, and WHERE",neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,951.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2113564668769716,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jul-02_13-23-12,27285_Elm,2021-07-02,"open field, WHEN1",neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,875.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3165714285714285,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jun-30_10-03-39,27285_Elm,2021-06-30,sequence task,neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,9578.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120275631655878,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jun-30_13-05-14,27285_Elm,2021-06-30,sequence task,neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,9578.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120275631655878,0.9090909090909092,0.6666666666666666
nwb_ca1,27285_2021-Jun-30_13-59-11,27285_Elm,2021-06-30,"open field, open field",neuropixels_2_19122502062; neuropixels_2_19122511841; neuropixels_2_19122514182,LEC; HP - CA3; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2253.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511318242343542,0.9090909090909092,0.6666666666666666
nwb_ca1,27963_2022-Feb-08_21-14-27,27963_Hemlock,2022-02-08,OF,neuropixels_2_19122510811; neuropixels_2_20403311343; neuropixels_2_20403311393,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1890.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6095238095238096,0.9090909090909092,0.6666666666666666
nwb_ca1,27963_2022-Feb-09_08-02-57,27963_Hemlock,2022-02-09,sleep,neuropixels_2_19122510811; neuropixels_2_20403311343; neuropixels_2_20403311393,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2312.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982698961937716,0.9090909090909092,0.6666666666666666
nwb_ca1,27963_2022-Feb-10_11-06-56,27963_Hemlock,2022-02-10,"OF, obj, obj, obj",neuropixels_2_19122510811; neuropixels_2_20403311343; neuropixels_2_20403311393,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1357.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8489314664701547,0.9090909090909092,0.6666666666666666
nwb_ca1,27963_2022-Feb-10_14-07-47,27963_Hemlock,2022-02-10,"OF, obj, obj, obj",neuropixels_2_19122510811; neuropixels_2_20403311343; neuropixels_2_20403311393,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1288.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944099378881988,0.9090909090909092,0.6666666666666666
nwb_ca1,27963_2022-Feb-11_14-58-41,27963_Hemlock,2022-02-11,OF,neuropixels_2_19122510811; neuropixels_2_20403311343; neuropixels_2_20403311393,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1033.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1151984511132624,0.9090909090909092,0.6666666666666666
nwb_ca1,28003_2022-Mar-07_20-44-03,28003_Ironwood,2022-03-07,"OF, LEC was likely deep layers",neuropixels_2_20403311113; neuropixels_2_20403311151; neuropixels_2_20403320473,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,895.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2871508379888268,0.9090909090909092,0.6666666666666666
nwb_ca1,28003_2022-Mar-08_11-22-53,28003_Ironwood,2022-03-08,OF,neuropixels_2_20403311113; neuropixels_2_20403311151; neuropixels_2_20403320473,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1193.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9656328583403184,0.9090909090909092,0.6666666666666666
nwb_ca1,28003_2022-Mar-08_11-38-59,28003_Ironwood,2022-03-08,OF,neuropixels_2_20403311113; neuropixels_2_20403311151; neuropixels_2_20403320473,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1056.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0909090909090908,0.9090909090909092,0.6666666666666666
nwb_ca1,28003_2022-Mar-08_15-04-04,28003_Ironwood,2022-03-08,object events,neuropixels_2_20403311113; neuropixels_2_20403311151; neuropixels_2_20403320473,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1386.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8311688311688312,0.9090909090909092,0.6666666666666666
nwb_ca1,28003_2022-Mar-09_07-54-00,28003_Ironwood,2022-03-09,sleep,neuropixels_2_20403311113; neuropixels_2_20403311151; neuropixels_2_20403320473,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1598.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72090112640801,0.9090909090909092,0.6666666666666666
nwb_ca1,28003_2022-Mar-10_10-53-58,28003_Ironwood,2022-03-10,object events,neuropixels_2_20403311113; neuropixels_2_20403311151; neuropixels_2_20403320473,LEC; HP - CA1; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,834.0,0.0,0.0,0.0,1152.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.381294964028777,0.9090909090909092,0.6666666666666666
nwb_ca1,29629_2024-Oct-29_15-05-13,29629_Karri,2024-10-29,"OF, OBJ",20403313322; 20403313401,LEC; HP - CA1,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,380.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0210526315789474,0.9090909090909092,0.6666666666666666
nwb_ca1,29629_2024-Oct-30_05-40-15,29629_Karri,2024-10-30,sleep,20403313322; 20403313401,LEC; HP - CA1,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1009.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7611496531219029,0.9090909090909092,0.6666666666666666
nwb_ca1,29629_2024-Oct-30_15-13-05,29629_Karri,2024-10-30,"OF, OBJ",20403313322; 20403313401,LEC; HP - CA1,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,396.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9393939393939397,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-17_07-08-26,29630_Juniper,2024-09-17,sleep,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2728.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281524926686217,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-17_09-22-08,29630_Juniper,2024-09-17,"OF, OBJ",20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2119.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3624351109013686,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-17_13-26-08,29630_Juniper,2024-09-17,seq1,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,6978.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1100601891659501,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-17_23-09-30,29630_Juniper,2024-09-17,sleep,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2776.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276657060518732,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-18_10-18-21,29630_Juniper,2024-09-18,"OF, OBJ",20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1918.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4004171011470281,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-18_14-20-12,29630_Juniper,2024-09-18,seq2,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,4732.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1622992392223161,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-18_15-19-16,29630_Juniper,2024-09-18,"OF, OBJ",20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2246.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3419412288512912,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-19_05-09-20,29630_Juniper,2024-09-19,sleep,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,2195.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3498861047835991,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-19_11-15-17,29630_Juniper,2024-09-19,seq1,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,5029.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527142573076158,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-20_09-49-05,29630_Juniper,2024-09-20,"OF, OBJ",20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,1749.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4391080617495712,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-20_10-32-21,29630_Juniper,2024-09-20,seq1,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,5744.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1337047353760445,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-20_13-20-20,29630_Juniper,2024-09-20,seq2,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,4461.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1721587088096839,0.9090909090909092,0.6666666666666666
nwb_ca1,29630_2024-Sep-24_14-25-53,29630_Juniper,2024-09-24,seq2,20403313402; 20403313482,LEC; MEC - Layer 2,spike-behavior analysis,spike_behavior,True,False,True,True,True,True,False,True,6523.0,0.0,0.0,0.0,768.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1177372374674229,0.9090909090909092,0.6666666666666666
legacy_touchscreen,rat-14_190130,rat-14,190130,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,5.0,57451.0,13747.0,128.0,0.0,106,13747.0,0.0,0.0,11490.2,0.0,0.0,0.0,129.68867924528303,25.6,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-14_190131,rat-14,190131,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,49.0,2718718.0,22575.0,128.0,0.0,106,22575.0,0.0,0.0,55484.04081632653,0.0,0.0,0.0,212.97169811320757,2.6122448979591835,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-14_190202,rat-14,190202,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,34.0,632989.0,18044.0,128.0,0.0,110,18044.0,0.0,0.0,18617.32352941177,0.0,0.0,0.0,164.03636363636363,3.764705882352941,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-14_190204,rat-14,190204,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,52.0,1129724.0,56857.0,128.0,0.0,79,56857.0,0.0,0.0,21725.46153846154,0.0,0.0,0.0,719.7088607594936,2.4615384615384617,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-14_190205,rat-14,190205,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,43.0,2088251.0,31411.0,127.0,0.0,84,31411.0,0.0,0.0,48563.976744186046,0.0,0.0,0.0,373.9404761904762,2.953488372093023,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-14_190206,rat-14,190206,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,40.0,1372628.0,19240.0,128.0,0.0,97,19240.0,0.0,0.0,34315.7,0.0,0.0,0.0,198.35051546391756,3.2,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-14_190207,rat-14,190207,touchscreen / tactile-visual task,legacy Neo/NIX,BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,29.0,1117289.0,28063.0,128.0,0.0,74,28063.0,0.0,0.0,38527.206896551725,0.0,0.0,0.0,379.22972972972974,4.413793103448276,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181012,rat-16,181012,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HC_DV; HPC; LEC; MTPa; PR; TEA; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,86.0,2565589.0,22569.0,128.0,0.0,121,22569.0,0.0,0.0,29832.43023255814,0.0,0.0,0.0,186.5206611570248,1.4883720930232558,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181013,rat-16,181013,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HPC; LEC; PR; TEA; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,56.0,1055906.0,35667.0,128.0,0.0,143,35667.0,0.0,0.0,18855.464285714286,0.0,0.0,0.0,249.41958041958043,2.2857142857142856,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181015,rat-16,181015,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HC_DV; HPC; PR; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,25.0,392930.0,22408.0,127.0,0.0,106,22408.0,0.0,0.0,15717.2,0.0,0.0,0.0,211.39622641509436,5.08,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181016,rat-16,181016,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HC_DV; HPC; LEC; PR; TEA; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,68.0,6029921.0,30563.0,128.0,0.0,119,30563.0,0.0,0.0,88675.30882352941,0.0,0.0,0.0,256.83193277310926,1.8823529411764703,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181021,rat-16,181021,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HC_DV; HPC; PR; TEA; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,43.0,1338586.0,36563.0,128.0,0.0,161,36563.0,0.0,0.0,31129.906976744187,0.0,0.0,0.0,227.0993788819876,2.976744186046512,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181022,rat-16,181022,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; HPC; PR; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,22.0,1129042.0,52095.0,128.0,0.0,214,52095.0,0.0,0.0,51320.09090909091,0.0,0.0,0.0,243.43457943925236,5.818181818181818,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181023,rat-16,181023,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HPC; LEC; PR; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,17.0,1913715.0,53536.0,128.0,0.0,194,53536.0,0.0,0.0,112571.4705882353,0.0,0.0,0.0,275.9587628865979,7.529411764705882,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181024,rat-16,181024,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HPC; LEC; PR; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,65.0,1414973.0,42326.0,128.0,0.0,137,42326.0,0.0,0.0,21768.815384615384,0.0,0.0,0.0,308.94890510948903,1.9692307692307691,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181025,rat-16,181025,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HPC; PR; TEA; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,59.0,948536.0,36886.0,128.0,0.0,160,36886.0,0.0,0.0,16076.881355932202,0.0,0.0,0.0,230.5375,2.169491525423729,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-16_181029,rat-16,181029,touchscreen / tactile-visual task,legacy Neo/NIX,BR; CA1; CA1 Ventral; CA3; DG; HC_DV; HPC; LEC; PR; TEA; V2,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,55.0,1942212.0,38106.0,128.0,0.0,215,38106.0,0.0,0.0,35312.94545454546,0.0,0.0,0.0,177.23720930232557,2.327272727272727,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-26_190625,rat-26,190625,touchscreen / tactile-visual task,legacy Neo/NIX,AU; BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,53.0,630073.0,41261.0,128.0,0.0,144,41261.0,0.0,0.0,11888.169811320757,0.0,0.0,0.0,286.53472222222223,2.4150943396226414,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-26_190626,rat-26,190626,touchscreen / tactile-visual task,legacy Neo/NIX,AU; BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,40.0,1448402.0,52959.0,128.0,0.0,197,52959.0,0.0,0.0,36210.05,0.0,0.0,0.0,268.8274111675127,3.2,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-26_190627,rat-26,190627,touchscreen / tactile-visual task,legacy Neo/NIX,AU; BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,59.0,584229.0,32928.0,128.0,0.0,108,32928.0,0.0,0.0,9902.186440677966,0.0,0.0,0.0,304.8888888888889,2.169491525423729,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-26_190702,rat-26,190702,touchscreen / tactile-visual task,legacy Neo/NIX,AU; BR; HPC; PR; PRH; V2; VIS,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,25.0,1161229.0,93840.0,128.0,0.0,274,93840.0,0.0,0.0,46449.16,0.0,0.0,0.0,342.48175182481754,5.12,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-27_191128,rat-27,191128,touchscreen / tactile-visual task,legacy Neo/NIX,BR; Broken; TODO; V2; VIS; unkown,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,48.0,720672.0,9604.0,112.0,0.0,69,9604.0,0.0,0.0,15014.0,0.0,0.0,0.0,139.18840579710144,2.333333333333333,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-27_191204,rat-27,191204,touchscreen / tactile-visual task,legacy Neo/NIX,BR; Broken; PR; TODO; V2; unkown,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,49.0,604432.0,41783.0,128.0,0.0,160,41783.0,0.0,0.0,12335.34693877551,0.0,0.0,0.0,261.14375,2.6122448979591835,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-27_191209,rat-27,191209,touchscreen / tactile-visual task,legacy Neo/NIX,BR; Broken; PR; V2; VIS; unkown,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,89.0,1851888.0,56694.0,128.0,0.0,212,56694.0,0.0,0.0,20807.73033707865,0.0,0.0,0.0,267.4245283018868,1.4382022471910112,0.0,0.9090909090909092,1.0
legacy_touchscreen,rat-27_191210,rat-27,191210,touchscreen / tactile-visual task,legacy Neo/NIX,BR; Broken; PR; V2; VIS; unkown,spike-behavior analysis,spike_behavior,True,True,True,True,True,True,True,True,102.0,1760563.0,35086.0,128.0,0.0,164,35086.0,0.0,0.0,17260.42156862745,0.0,0.0,0.0,213.9390243902439,1.2549019607843137,0.0,0.9090909090909092,1.0
touchandsee,Ramachandran_samp20_2012-08-09,Ramachandran,2012-08-09,TouchAndSee,Neo pickle,,spike-behavior analysis,spike_behavior,True,True,True,False,True,False,True,False,910.0,283058.0,210.0,105.0,0.0,35,210.0,0.0,0.0,311.0527472527473,0.0,0.0,0.0,6.0,0.1153846153846153,0.0,0.6363636363636364,0.8333333333333334
touchandsee,Ramachandran_samp21_2012-08-10,Ramachandran,2012-08-10,TouchAndSee,Neo pickle,,LFP-behavior analysis,lfp_only,False,True,True,False,False,False,True,False,2050.0,0.0,300.0,150.0,0.0,50,300.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.073170731707317,0.0,0.4545454545454545,0.5
touchandsee,Ramachandran_samp22_2012-08-11,Ramachandran,2012-08-11,TouchAndSee,Neo pickle,,LFP-behavior analysis,lfp_only,False,True,True,False,False,False,True,False,1014.0,0.0,234.0,117.0,0.0,39,234.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.1153846153846153,0.0,0.4545454545454545,0.5
